"Customer.Lifetime.Value","Response","Income","Monthly.Premium.Auto","Months.Since.Last.Claim","Months.Since.Policy.Inception","Total.Claim.Amount","New.Response","Coverage_Extended","Coverage_Premium","EmploymentStatus_Employed","EmploymentStatus_Medical Leave","EmploymentStatus_Retired","EmploymentStatus_Unemployed","Gender_M","Location.Code_Suburban","Location.Code_Urban","Marital.Status_Married","Marital.Status_Single","Policy.Type_Personal Auto","Policy.Type_Special Auto","Sales.Channel_Branch","Sales.Channel_Call Center","Sales.Channel_Web","Vehicle.Size_Medsize","Vehicle.Size_Small","Num.of.Complaints_More than 3","New.Num.of.Policies_2","New.Num.of.Policies_More than 2","New.Car.Class_Mid.Class Vehicle","New.Car.Class_Normal Vehicle","New.Education_High School or Below","New.Education_Higher Master"
5968.118877,"No",90972,74,3,47,232.926145,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0
5097.763337,"No",0,74,3,95,532.8,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,1,0,0
4076.634665,"No",29549,104,17,51,710.433775,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
12252.60179,"No",0,115,12,17,552,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
16936.27147,"No",39411,217,4,29,1122.658899,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0
4892.435461,"No",21709,62,28,17,408.374746,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0
9942.304791,"No",67890,85,23,57,408,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0
3735.838129,"No",0,110,3,16,792,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
13117.52215,"No",84311,111,11,98,532.8,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,1,1,0,1,0,1,0
4574.524094,"No",99316,114,26,53,754.358929,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
5470.060561,"Yes",54507,138,20,11,702.990032,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
2978.84601,"No",64586,76,3,17,206.837111,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0
6410.967544,"No",61709,82,5,41,275.395894,0,1,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
4479.023088,"No",94656,111,12,79,459.738128,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1
2383.731879,"No",0,69,5,40,496.8,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,1,0
2764.493659,"No",61085,70,27,34,336,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0
7920.105377,"No",89284,67,7,31,321.6,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0
6889.097981,"No",0,63,6,12,302.4,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0
3274.194616,"No",31686,81,11,33,430.994107,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
9951.707743,"No",56855,255,12,1,1836,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0
2521.555686,"No",53703,67,3,45,67.632476,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0
23706.11337,"No",0,96,12,35,844.481918,0,1,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,1,0
6047.02516,"Yes",20396,76,15,60,364.8,1,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
11140.30248,"No",27679,150,30,28,722.486994,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,1
4334.064096,"Yes",23904,123,1,67,590.4,1,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0
2799.74791,"No",65351,69,4,54,481.027516,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0
7923.136624,"No",0,113,20,1,1124.427734,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0
3688.110888,"No",0,63,0,54,669.682001,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,1,0
12067.45599,"No",0,116,14,35,1284.093173,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0
2924.976721,"No",64459,72,16,64,240.259479,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0
15014.0927,"No",32961,190,13,53,912,0,0,1,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0
9277.233839,"No",71416,116,10,0,556.8,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0
6274.123875,"No",68964,78,15,6,115.086827,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0
3886.647414,"No",78108,98,12,34,470.4,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0
4386.277558,"Yes",10621,67,28,22,321.6,1,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0
11365.26766,"No",84910,95,4,69,383.167471,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
5610.96434,"No",77493,70,2,35,307.963291,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,1,0
2912.892035,"No",81097,74,7,67,355.2,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
6915.729915,"No",96610,85,6,23,520.364752,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
6262.663307,"No",30110,159,20,71,466.436375,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
6503.397049,"Yes",22081,84,1,9,451.670309,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0
8007.399376,"Yes",0,112,12,93,537.6,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0
2929.916512,"No",98473,72,19,69,345.6,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0
5969.55297,"No",97431,74,1,72,355.2,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
5473.15987,"No",93870,69,1,96,331.2,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0
5645.396665,"No",50366,72,9,5,428.734656,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0
6369.262355,"Yes",34498,83,30,72,398.4,1,1,0,1,0,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,1,1,0
11833.76732,"No",16552,103,23,53,494.4,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0
6121.107929,"No",26787,77,7,50,369.6,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
5159.369746,"No",0,74,2,42,831.752839,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0
2514.59196,"Yes",43860,65,15,58,156.124914,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0
8668.611261,"No",21474,114,13,72,373.428187,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0
4960.965384,"No",18174,66,8,16,395.934815,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
5504.139033,"Yes",0,73,18,45,350.4,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
7507.455372,"Yes",60920,64,10,61,231.201886,1,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0
32269.85139,"No",41520,90,18,70,289.904105,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0
5657.031588,"No",0,152,12,89,729.6,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0
5061.757902,"No",0,68,19,16,326.4,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0
5912.783829,"No",72208,73,3,84,350.4,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0
15182.27975,"No",53863,63,12,30,105.765111,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
10747.03094,"No",66446,136,8,77,639.464548,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
2050.623512,"No",0,61,18,26,292.8,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0
2465.444865,"No",64997,63,7,99,383.442328,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0
5343.121327,"No",64460,66,18,42,316.8,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0
8119.829071,"No",46618,67,22,77,99.085943,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
4605.265164,"No",0,64,13,64,307.2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
6408.785577,"No",49988,84,6,37,566.935022,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0
2376.533508,"No",0,91,2,8,436.8,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0
3211.070017,"No",16269,86,6,84,412.8,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
5094.522262,"No",72006,64,4,38,307.2,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0
25755.27817,"No",0,81,3,60,388.8,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0
8672.229719,"No",0,245,34,83,2345.413441,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
8044.73072,"No",44320,67,13,79,321.6,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1
4001.519098,"No",19782,108,13,66,773.470977,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0
16706.11699,"No",63933,70,35,98,424.883448,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0
8544.411077,"No",28224,109,13,13,523.2,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,1
7805.31287,"Yes",21073,106,25,54,508.8,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0
6112.756868,"No",63243,77,21,73,364.240307,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0
4772.943848,"Yes",20993,133,35,90,638.4,1,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0
10979.09559,"No",94827,135,5,64,354.729129,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0
5004.263818,"No",39161,63,18,83,283.995953,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1
13223.04379,"No",37534,84,2,0,403.2,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0
2623.31543,"No",80210,65,30,28,20.543176,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
17840.19555,"No",0,62,32,59,385.115437,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
5106.111827,"No",30110,64,2,4,140.165035,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0
17930.60451,"No",21708,68,28,77,326.4,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0
5457.342569,"No",94731,67,23,65,321.6,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0
6563.644143,"No",32375,83,17,83,398.4,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
4812.525221,"No",16531,63,0,40,102.879769,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0
29328.04185,"No",32006,94,28,7,56.868289,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1
5773.520711,"No",81676,72,21,86,463.158502,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
6847.1189,"No",71038,86,15,56,205.444066,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
3595.31286,"No",0,103,20,43,741.6,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0
22855.61209,"No",20832,65,8,32,56.371967,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1
7859.414569,"No",0,113,19,10,813.6,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,1,0
4115.577437,"No",52405,103,2,27,494.4,0,0,1,1,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0
5029.638777,"No",0,133,3,89,795.864079,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
4821.418454,"No",26583,128,6,46,614.4,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
5004.310469,"No",25486,65,15,53,72.438681,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1
8630.053943,"No",24065,111,30,1,532.8,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0
9322.08512,"No",70435,116,0,50,67.881546,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0
16727.56063,"No",0,76,33,36,402.636829,0,1,0,0,0,0,1,1,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0
3652.532435,"No",39679,92,2,85,641.388616,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0
6158.601171,"No",0,89,13,45,342.481173,0,1,0,0,0,0,1,1,0,1,0,1,1,0,0,0,1,1,0,0,0,1,0,1,0,0
4376.083958,"No",0,69,21,70,331.2,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0
5569.456156,"No",53565,71,27,34,340.8,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0
2576.513006,"No",37574,66,19,14,412.101933,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
8346.983233,"No",48259,108,14,79,73.700573,0,0,1,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0
6323.923864,"No",78532,78,25,87,374.4,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0
5973.14343,"No",96163,73,23,90,350.4,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
4706.676993,"No",0,72,0,86,345.6,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0
8093.410258,"No",0,114,9,72,722.024742,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0
5035.744643,"No",72672,63,7,39,259.361117,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0
9027.867218,"No",99002,112,33,75,537.6,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
7288.884849,"No",79494,91,19,30,396.295614,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0
18042.47942,"No",35704,225,21,35,358.281562,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1
4992.063043,"No",0,71,6,5,653.388564,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0
9102.267849,"No",26049,118,17,6,121.032372,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0
2540.407726,"No",70125,64,21,77,92.813396,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,1
12941.89193,"No",52369,110,34,49,528,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
2365.348601,"No",0,66,25,51,159.636956,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0
5720.765064,"No",41770,72,0,60,476.156957,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0
7035.534088,"No",0,101,16,88,727.2,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0
2636.97773,"No",31911,67,33,27,321.6,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
5395.831967,"No",70051,68,15,69,42.078345,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0
8382.630118,"Yes",19683,117,17,41,561.6,1,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0
31161.74523,"No",30916,112,7,65,200.11606,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0
2887.742258,"No",0,80,24,95,676.944023,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0
8714.922135,"Yes",0,118,14,64,566.4,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
25585.72783,"No",0,116,0,45,830.623064,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0
10272.6082,"No",60145,132,8,28,580.473259,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0
4376.363592,"Yes",63774,111,18,63,60.036683,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
5318.89664,"Yes",25134,67,3,0,321.6,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0
4719.762191,"No",37057,61,5,48,47.53101,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
4428.031583,"Yes",58577,110,6,62,303.872752,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0
5879.176092,"No",85857,73,3,19,100.620067,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0
9416.908485,"No",70602,116,8,47,481.339891,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1
8288.155579,"No",33816,106,10,97,508.8,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1
32654.8383,"No",0,153,7,75,1101.6,0,0,1,0,0,0,1,1,1,0,0,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0
4719.450052,"No",89642,121,11,20,86.320022,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0
3903.474784,"No",60068,98,17,75,470.4,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
5457.259678,"No",50044,139,16,14,667.2,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0
2725.356404,"Yes",36650,69,2,70,56.60333,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1
4433.97368,"No",50653,110,29,42,262.865172,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
5332.462694,"Yes",68931,66,32,30,309.577946,1,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1
2315.094985,"No",0,73,14,39,350.4,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
5411.953687,"No",0,73,1,22,365.364581,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0
9587.33234,"No",39266,80,33,31,384,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0
22103.5072,"Yes",0,102,35,48,489.6,1,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0
9764.945308,"No",0,98,24,11,705.6,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,1,0
2567.151468,"No",40864,65,2,75,9.51528,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
2650.622781,"No",39035,68,15,65,244.564334,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
11264.36334,"No",34923,98,23,82,639.105556,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0
2168.523464,"No",0,63,1,56,453.6,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0
8610.667489,"No",0,111,27,36,532.8,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0
2834.646235,"No",24506,71,7,47,511.2,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
8930.139728,"No",0,82,25,63,554.522969,0,1,0,0,0,0,1,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0
5536.386959,"No",52220,70,17,42,336,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0
2840.85429,"No",0,74,17,73,402.449823,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0
8082.880956,"No",53554,67,6,5,327.020539,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
5254.734278,"No",34476,67,23,49,5.3953,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
5116.237577,"No",0,70,1,11,131.401291,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0
3034.646997,"No",68205,76,35,14,99.382943,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0
8024.89992,"No",0,119,6,48,856.8,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,1,0
18211.14319,"No",53690,154,20,97,739.2,0,0,1,1,0,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0
5121.563312,"No",0,72,2,22,518.4,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,1,0
2150.178588,"No",0,61,28,31,292.8,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0
5595.389905,"Yes",74454,71,25,29,340.8,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,1,0
7562.824036,"No",0,73,23,91,350.4,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0
5385.853211,"No",29664,71,1,69,340.8,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0
4718.558501,"No",15680,64,20,29,260.879903,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1
9422.567923,"No",47272,79,17,17,64.546877,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0
3605.860265,"No",21585,92,35,61,441.6,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
7762.590564,"No",23827,106,18,77,37.910623,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0
23444.90045,"No",69906,74,34,32,202.860399,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
2558.178159,"No",0,72,7,77,345.6,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0
5123.170887,"No",89879,63,17,20,94.030308,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1
2537.744494,"No",0,69,9,89,331.2,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0
2969.593296,"No",46131,74,27,28,355.2,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0
4363.124641,"No",54514,109,5,36,286.234931,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1
5884.308607,"No",0,161,29,1,1159.2,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0
5272.191556,"No",96668,66,2,95,316.8,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0
